step	train_loss	lr	recall	smilarity
29999	3.1451520919799805	8.97510249999996e-06	0.3752465483234712	0.34861742991667527
30999	3.281383514404297	8.925107499999958e-06	0.36355311355311337	0.34072026266501504
31999	3.2794642448425293	8.90010999999996e-06	0.3758100873485488	0.3484994996434603
32999	3.1895384788513184	8.875112499999961e-06	0.37256973795435316	0.3468493616733795
33999	3.128732204437256	8.82511749999996e-06	0.38243167089320923	0.3523855162545656
34999	3.029632329940796	8.80011999999996e-06	0.3800366300366299	0.35650308124530006
35999	3.1755099296569824	8.75012499999996e-06	0.36961115807269646	0.3525582584433067
36999	3.195880889892578	8.72512749999996e-06	0.39792899408284005	0.3622660829852788
37999	3.056567668914795	8.70012999999996e-06	0.36622992392223136	0.3491069929530987
38999	3.052072286605835	8.650134999999959e-06	0.3891236968160044	0.35592746352538096
39999	2.972283124923706	8.625137499999958e-06	0.3697520428289658	0.3504360163441071
40999	3.052919387817383	8.575142499999958e-06	0.3859537897999435	0.35933169168539525
41999	3.1816914081573486	8.550144999999959e-06	0.3933502395040855	0.36713845913226795
42999	2.983604907989502	8.50014999999996e-06	0.36890673429134946	0.35557906157695324
43999	2.9998319149017334	8.47515249999996e-06	0.3913778529163143	0.3647815893666866
44999	2.877997875213623	8.450154999999959e-06	0.39173006480698763	0.36623724645529027
45999	3.0757975578308105	8.400159999999958e-06	0.3832769794308254	0.3602004177295244
46999	2.983785629272461	8.375162499999957e-06	0.37637362637362615	0.36004816330014133
47999	2.9717206954956055	8.325167499999958e-06	0.38947590870667775	0.3601298554776571
48999	3.0318470001220703	8.30016999999996e-06	0.37771203155818506	0.3608208968280217
49999	3.0973904132843018	8.250174999999959e-06	0.3791913214990137	0.35542119208436734
50999	2.9898643493652344	8.225177499999958e-06	0.37271062271062266	0.34536767579042
51999	2.817615509033203	8.200179999999958e-06	0.38693998309382904	0.3604370645987682
52999	2.938769817352295	8.150184999999957e-06	0.370597351366582	0.35113901281968146
53999	2.7311644554138184	8.125187499999957e-06	0.36432797971259495	0.3541439739175331
54999	2.9267210960388184	8.075192499999956e-06	0.373555931248239	0.3520778636328684
55999	2.96230149269104	8.050194999999955e-06	0.3646801916032682	0.3483403630745715
56999	2.859072208404541	8.025197499999955e-06	0.3963088193857424	0.3619203711740481
57999	2.917886257171631	7.975202499999957e-06	0.36094674556213	0.34319935767696463
58999	2.8233869075775146	7.950204999999959e-06	0.3545364891518736	0.34285274453652215
59999	2.844766616821289	7.90020999999996e-06	0.3591152437306281	0.3416744535550094
60999	2.798098087310791	7.875212499999959e-06	0.3630600169061707	0.3427765298730288
61999	2.852169990539551	7.82521749999996e-06	0.38299520991828645	0.34764726689228653
62999	2.805560827255249	7.800219999999961e-06	0.3745421245421244	0.34562734996852196
63999	2.9767470359802246	7.77522249999996e-06	0.37404902789518146	0.3521403276767487
64999	2.863051176071167	7.72522749999996e-06	0.3620738236122849	0.34666971126810103
65999	2.6606407165527344	7.70022999999996e-06	0.36263736263736257	0.34456920566467136
66999	2.7706968784332275	7.650234999999958e-06	0.3663003663003661	0.35043035361629266
67999	2.706324577331543	7.625237499999958e-06	0.35643843336151004	0.34781437424513006
68999	2.6822075843811035	7.575242499999959e-06	0.3621442659904196	0.34777146501418876
69999	2.6807451248168945	7.550244999999959e-06	0.3634826711749786	0.34030045779087603
70999	2.8425679206848145	7.52524749999996e-06	0.358269935193012	0.34050462127496034
71999	2.646883249282837	7.4752524999999605e-06	0.36066497604959136	0.3443259090567246
72999	2.771836280822754	7.450254999999961e-06	0.3673570019723863	0.34505340136969703
73999	2.6736276149749756	7.400259999999961e-06	0.35432516201746944	0.339925548969171
74999	2.6692733764648438	7.375262499999961e-06	0.33819385742462654	0.3309087918545956
75999	2.6739282608032227	7.350264999999962e-06	0.33382642998027595	0.3261826450052932
76999	2.6132702827453613	7.3002699999999625e-06	0.3401662440123977	0.3282041457983164
77999	2.584804058074951	7.275272499999963e-06	0.33474218089602703	0.32709117959707207
78999	2.575594663619995	7.225277499999964e-06	0.3412933220625526	0.33283078059172017
79999	2.6103978157043457	7.200279999999964e-06	0.3349535080304311	0.32645151496697694
80999	2.665520429611206	7.150284999999964e-06	0.357847280924204	0.3371028433052393
81999	2.5072736740112305	7.125287499999964e-06	0.34291349675965044	0.3266349549476918
82999	2.6556601524353027	7.100289999999964e-06	0.33178360101437004	0.3233551812859682
83999	2.6498520374298096	7.050294999999964e-06	0.32847280924203975	0.31941450480371714
84999	2.560192823410034	7.025297499999964e-06	0.3437588052972667	0.3276075750875931
85999	2.611935615539551	6.975302499999964e-06	0.33572837418991236	0.3171090066241912
86999	2.548953056335449	6.950304999999964e-06	0.33868695407156924	0.3227454459246918
87999	1.5544087886810303	6.9253074999999645e-06	0.3238940546632853	0.31443543025316334
88999	2.572685718536377	6.875312499999965e-06	0.34551986475063384	0.32621141169697804
89999	2.49822735786438	6.850314999999966e-06	0.32079459002535915	0.3127072651225787
90999	2.5620956420898438	6.800319999999966e-06	0.32340095801634244	0.3105983857829601
91999	2.5207691192626953	6.775322499999966e-06	0.3159340659340657	0.3083262408438783
92999	2.481814384460449	6.725327499999965e-06	0.32241476472245695	0.3167259623415959
93999	2.3817138671875	6.700329999999966e-06	0.31903353057199196	0.30648733226534647
94999	2.3627772331237793	6.675332499999966e-06	0.3274161735700196	0.3178563836293344
95999	2.5350441932678223	6.625337499999966e-06	0.3261482107635951	0.31461617751763415
96999	2.4346652030944824	6.6003399999999665e-06	0.3212172442941674	0.307509204850365
97999	2.3105342388153076	6.550344999999967e-06	0.31170752324598466	0.30434184960829896
98999	2.4362919330596924	6.525347499999967e-06	0.30846717385178923	0.29785232642331183
99999	2.3927690982818604	6.475352499999967e-06	0.31375035221189057	0.2997346922564201
100999	2.363816738128662	6.450354999999967e-06	0.3106508875739644	0.2958637785453065
101999	2.4345626831054688	6.425357499999967e-06	0.31466610312764165	0.3017161340476611
102999	2.3015146255493164	6.375362499999968e-06	0.3135390250774865	0.3013741604219644
103999	2.4108777046203613	6.350364999999968e-06	0.31367990983375565	0.3030938503499598
104999	2.3348476886749268	6.300369999999968e-06	0.30515638207945867	0.3041948345131599
105999	2.289541721343994	6.2753724999999685e-06	0.3115666384897153	0.30339798608269447
106999	2.363311290740967	6.250374999999968e-06	0.30945336714567473	0.30017956241201144
107999	2.258436679840088	6.200379999999967e-06	0.3041701887855733	0.2977436750363083
108999	2.3257408142089844	6.175382499999968e-06	0.30881938574246254	0.3017029922264509
109999	2.382107734680176	6.1253874999999685e-06	0.30600169061707505	0.30139268786670304
110999	2.2752797603607178	6.100389999999969e-06	0.2871231332769793	0.2913364140937726
111999	2.3145217895507812	6.05039499999997e-06	0.30663567202028735	0.3053870729099099
112999	2.295504570007324	6.025397499999969e-06	0.3043110735418426	0.30600042712803077
113999	2.30972957611084	6.00039999999997e-06	0.283178360101437	0.2923155507216086
114999	2.334900379180908	5.9504049999999705e-06	0.2886024232178076	0.2891396639558176
115999	2.2616748809814453	5.92540749999997e-06	0.3048746125669201	0.2948669563286388
116999	2.30637788772583	5.875412499999971e-06	0.2986052409129333	0.29019365304460126
117999	2.3047213554382324	5.850414999999971e-06	0.3041701887855731	0.29266595358076775
118999	2.2004733085632324	5.8004199999999705e-06	0.28796844181459547	0.2862747718986028
119999	2.2691259384155273	5.775422499999971e-06	0.3014229360383206	0.30003277904903286
120999	2.2515673637390137	5.7504249999999704e-06	0.27183713722175257	0.2749650682030149
121999	2.2139697074890137	5.7004299999999704e-06	0.30445195829811206	0.29259545991244995
122999	2.1367554664611816	5.675432499999971e-06	0.3005776275007043	0.28927365585397447
123999	2.2164602279663086	5.625437499999971e-06	0.28430543815159187	0.28091892012609887
124999	2.169328451156616	5.600439999999971e-06	0.298393913778529	0.28907523036767274
125999	2.2089736461639404	5.575442499999972e-06	0.283601014370245	0.2846618450891512
126999	2.140679121017456	5.5254474999999725e-06	0.2911383488306565	0.2855904877949984
127999	2.1656851768493652	5.500449999999973e-06	0.2752888137503523	0.2748529172908417
128999	2.2192797660827637	5.450454999999974e-06	0.28677092138630583	0.28127850519302183
129999	2.250227928161621	5.425457499999974e-06	0.2878979994364608	0.2803917611495424
130999	2.242279052734375	5.375462499999975e-06	0.28578472809242034	0.2797946782114032
131999	2.2542994022369385	5.350464999999975e-06	0.2959988729219498	0.29169685382825833
132999	2.187065601348877	5.325467499999975e-06	0.28247393632009016	0.27778695117777724
133999	2.1768932342529297	5.275472499999975e-06	0.28655959425190186	0.27564343855453616
134999	2.2091381549835205	5.250474999999975e-06	0.2994505494505493	0.29328699218921167
135999	2.155385971069336	5.200479999999976e-06	0.2879684418145955	0.2834674589909038
136999	2.099281072616577	5.175482499999976e-06	0.2891659622428852	0.2879417946156209
137999	2.2209784984588623	5.1254874999999766e-06	0.29353338968723575	0.28649813244835687
138999	2.1480350494384766	5.100489999999977e-06	0.2836714567483798	0.27939674470764697
139999	2.155386209487915	5.075492499999977e-06	0.2824034939419553	0.28024745111664134
140999	2.1166088581085205	5.025497499999978e-06	0.2778951817413357	0.27401104886443006
141999	2.0806686878204346	5.000499999999978e-06	0.275077486615948	0.27667683525345266
142999	2.15761137008667	4.950504999999978e-06	0.2874049027895179	0.283387884354362
143999	2.1393680572509766	4.925507499999978e-06	0.2847985347985347	0.2806016606493638
144999	2.1628987789154053	4.900509999999979e-06	0.27345731191885025	0.27594745684510624
145999	2.1833114624023438	4.850514999999979e-06	0.268174133558749	0.2659979796466918
146999	2.167006492614746	4.825517499999979e-06	0.26472245703014935	0.2683636093846498
147999	2.173006534576416	4.775522499999979e-06	0.28430543815159187	0.28005928720514744
148999	2.094167947769165	4.750524999999979e-06	0.2683854606931529	0.2749932389706372
149999	2.1569154262542725	4.7005299999999785e-06	0.28846153846153827	0.2795606738625045
150999	2.0442941188812256	4.675532499999979e-06	0.2704282896590588	0.2699009363467875
151999	2.203996181488037	4.6505349999999785e-06	0.28719357565511405	0.2771582988878855
152999	2.1136972904205322	4.600539999999979e-06	0.2789518174133559	0.27791253195550203
153999	2.1090455055236816	4.57554249999998e-06	0.28965905888982807	0.28123987955638236
154999	2.129188060760498	4.52554749999998e-06	0.27690898844744993	0.2735518759044891
155999	2.1293153762817383	4.50054999999998e-06	0.27585235277542974	0.2734183385395087
156999	2.1404685974121094	4.450554999999981e-06	0.2819808396731472	0.28021579773093647
157999	2.1110191345214844	4.425557499999981e-06	0.28641870949563253	0.2788966316252184
158999	2.0825600624084473	4.400559999999981e-06	0.2714849253310791	0.274171930570633
159999	2.091984272003174	4.350564999999981e-06	0.2801493378416455	0.2776620856975801
160999	2.1142349243164062	4.325567499999981e-06	0.2913496759650605	0.2869224320165812
161999	2.0663628578186035	4.275572499999982e-06	0.2766272189349112	0.27165767634048665
162999	2.0477828979492188	4.250574999999983e-06	0.2712735981966748	0.26749892237906664
163999	2.16799259185791	4.225577499999982e-06	0.2780360664976048	0.2789474003112469
164999	2.0564942359924316	4.175582499999982e-06	0.2708509439278669	0.27273375858576643
165999	2.0935895442962646	4.1505849999999826e-06	0.2821217244294167	0.27715033185310095
166999	2.063459873199463	4.1005899999999825e-06	0.2705691744153281	0.27909053542101997
167999	2.090825080871582	4.075592499999982e-06	0.26211608903916594	0.2647124995501377
168999	2.126600742340088	4.025597499999982e-06	0.27719075795998854	0.2739071048891698
169999	2.048771619796753	4.0005999999999825e-06	0.2852916314454775	0.2834809726247422
170999	2.005474090576172	3.975602499999983e-06	0.2662017469709777	0.27035465129675024
171999	2.0887794494628906	3.925607499999983e-06	0.27528881375035225	0.2700782787198058
172999	2.0138587951660156	3.900609999999983e-06	0.28127641589180047	0.27784156316939074
173999	2.074253559112549	3.850614999999984e-06	0.28409411101718784	0.27948419639888483
174999	2.0707035064697266	3.8256174999999846e-06	0.27014652014651996	0.2647633261930866
175999	1.0450975894927979	3.8006199999999845e-06	0.28705269089884466	0.2803782592408168
176999	1.993825912475586	3.7506249999999845e-06	0.28353057199211046	0.27613463873664545
177999	2.06027889251709	3.7256274999999845e-06	0.2791631445477598	0.27849935730680464
178999	2.0192103385925293	3.6756324999999845e-06	0.30050718512256963	0.28135359788743347
179999	2.045413017272949	3.6506349999999845e-06	0.28162862778247383	0.2771413910369843
180999	2.032879114151001	3.600639999999985e-06	0.28191039729501266	0.2780962144144071
181999	2.0395872592926025	3.5756424999999853e-06	0.2821921668075516	0.2783170316177301
182999	2.031825065612793	3.5506449999999853e-06	0.2719075795998872	0.27049872174094886
183999	1.9962681531906128	3.5006499999999853e-06	0.2752183713722174	0.27303549107641745
184999	2.0847067832946777	3.4756524999999857e-06	0.2720484643561565	0.27657038699357933
185999	2.039212703704834	3.4256574999999857e-06	0.2846576500422651	0.27931408985302997
186999	2.040343999862671	3.4006599999999857e-06	0.2893068469991545	0.28453623262257904
187999	2.0853500366210938	3.3506649999999865e-06	0.29085657931811737	0.2821657239005735
188999	2.0864453315734863	3.3256674999999865e-06	0.28183995491687786	0.27885535075209855
189999	2.0370945930480957	3.3006699999999865e-06	0.2770498732037196	0.27653590456033367
190999	1.9918763637542725	3.2506749999999865e-06	0.2840941110171878	0.2845870304124381
191999	2.007155418395996	3.2256774999999864e-06	0.2837418991265142	0.2838297059329657
192999	1.959195852279663	3.1756824999999864e-06	0.2838123415046491	0.2811957933008672
193999	2.0480384826660156	3.150684999999987e-06	0.28817976894899955	0.28161684399805015
194999	2.0664472579956055	3.1256874999999873e-06	0.2839532262609185	0.27743326559758347
195999	1.9755761623382568	3.0756924999999872e-06	0.28254437869822485	0.27874441089060825
196999	2.0087740421295166	3.0506949999999872e-06	0.2853620738236123	0.27613620166308606
197999	1.9782650470733643	3.0006999999999876e-06	0.28085376162299247	0.2768981084227563
198999	2.057807207107544	2.9757024999999876e-06	0.2792335869258944	0.27426594156676376
199999	2.0866191387176514	2.9257074999999876e-06	0.28430543815159187	0.27898394335538906
200999	2.0000603199005127	2.9007099999999876e-06	0.29008171315863635	0.2799354360844845
201999	1.9903934001922607	2.8757124999999876e-06	0.28198083967314735	0.27592407152629805
202999	1.985705852508545	2.825717499999988e-06	0.2880388841927302	0.280633456622943
203999	1.9745018482208252	2.800719999999988e-06	0.2853620738236121	0.2788719599350142
204999	2.0153393745422363	2.7507249999999884e-06	0.28648915187376706	0.2768876397122556
205999	2.0530362129211426	2.725727499999989e-06	0.2809242040011269	0.28129404188635276
206999	2.013760805130005	2.675732499999989e-06	0.2907861369399832	0.28041030686253154
207999	2.005150556564331	2.650734999999989e-06	0.2877571146801915	0.2788622905619634
208999	2.0285983085632324	2.625737499999989e-06	0.2942378134685827	0.284809368256575
209999	1.9784388542175293	2.575742499999989e-06	0.2864891518737674	0.28055718536369323
210999	2.010472297668457	2.550744999999989e-06	0.2837418991265145	0.28188981235218374
211999	2.0054261684417725	2.5007499999999896e-06	0.29304029304029283	0.2861585522261567
212999	2.006908893585205	2.47575249999999e-06	0.2864187094956326	0.280196601477189
213999	1.965085506439209	2.45075499999999e-06	0.28191039729501266	0.27960524827432937
214999	1.9914051294326782	2.40075999999999e-06	0.2893068469991547	0.2837121174790156
215999	1.9585710763931274	2.3757624999999904e-06	0.28564384333615084	0.2772157075217901
216999	1.974765419960022	2.3257674999999903e-06	0.28134685826993505	0.276483657483298
217999	2.02640962600708	2.3007699999999903e-06	0.280924204001127	0.2772952885104295
218999	1.9365442991256714	2.2507749999999903e-06	0.2876162299239221	0.28118202735025144
219999	1.996175765991211	2.2257774999999903e-06	0.27895181741335573	0.27642640507278526
220999	2.017322301864624	2.2007799999999903e-06	0.278881375035221	0.27695053660621244
221999	1.9635114669799805	2.1507849999999903e-06	0.2806424344885882	0.2768753410722965
222999	2.003464698791504	2.1257874999999903e-06	0.2960693153000845	0.28638040878547305
223999	1.9596843719482422	2.0757924999999903e-06	0.28437588052972657	0.28072875301138706
224999	1.9717388153076172	2.0507949999999902e-06	0.27606367990983377	0.27636644540306843
225999	1.9961799383163452	2.0007999999999907e-06	0.28198083967314735	0.28042585842120327
226999	1.9701974391937256	1.9758024999999906e-06	0.28007889546351084	0.2798173542206103
227999	1.971447467803955	1.9508049999999906e-06	0.28275570583262866	0.28054831539973235
228999	1.9617481231689453	1.9008099999999906e-06	0.29212454212454203	0.2809892432907453
229999	1.963554859161377	1.8758124999999908e-06	0.2829670329670328	0.28046875423154777
230999	1.9437463283538818	1.825817499999991e-06	0.28670047900817125	0.2819554911783109
231999	1.9627772569656372	1.800819999999991e-06	0.28465765004226523	0.2817304508808332
232999	1.9420138597488403	1.775822499999991e-06	0.290574809805579	0.2798716433537311
233999	1.9118984937667847	1.7258274999999914e-06	0.2762750070442376	0.27315754543703336
234999	2.0134081840515137	1.7008299999999914e-06	0.2886728655959424	0.2814901332633618
235999	1.9801664352416992	1.6508349999999918e-06	0.2857142857142855	0.27847376408485264
236999	1.9342994689941406	1.625837499999992e-06	0.2867709213863059	0.27720604196954995
237999	2.005751609802246	1.5758424999999922e-06	0.28176951253874316	0.2756213907821056
238999	1.927414894104004	1.5508449999999924e-06	0.2759932375316991	0.27592853528375794
239999	1.9370379447937012	1.5258474999999926e-06	0.2886728655959425	0.28004189122181666
240999	1.9567738771438599	1.475852499999993e-06	0.2789518174133557	0.2765861655561588
241999	1.9530372619628906	1.450854999999993e-06	0.2875457875457872	0.2826494731677648
242999	1.9796936511993408	1.4008599999999932e-06	0.2837418991265142	0.27736957328250783
243999	1.9337964057922363	1.3758624999999934e-06	0.28937728937728907	0.2783684215675562
244999	1.9247076511383057	1.3258674999999936e-06	0.28557340095801625	0.2827189433842133
245999	1.9966988563537598	1.3008699999999936e-06	0.28775711468019155	0.2797563310043933
246999	1.98185133934021	1.2758724999999938e-06	0.2875457875457876	0.27983021196455526
247999	1.9304636716842651	1.225877499999994e-06	0.2770498732037192	0.27678980100422335
248999	1.9324350357055664	1.2008799999999942e-06	0.2802197802197802	0.2782949016501125
249999	1.9716215133666992	1.1508849999999944e-06	0.2837418991265144	0.2795528527349234
250999	1.9398903846740723	1.1258874999999946e-06	0.2837418991265144	0.277033157598896
251999	1.9357032775878906	1.1008899999999948e-06	0.283601014370245	0.2783725284135494
252999	1.9573779106140137	1.050894999999995e-06	0.28388278388278393	0.27853596700021105
253999	1.9445679187774658	1.025897499999995e-06	0.2847985347985348	0.27677525599033403
254999	1.987364649772644	9.759024999999951e-07	0.27796562411947023	0.2755306624353697
255999	1.8956711292266846	9.509049999999952e-07	0.2855029585798817	0.2761896389703721
