step	train_loss	lr	recall	smilarity
121999	9434180.0	5.7004299999999704e-06	0.29296985066215814	0.28183242898338884
122999	9817397.0	5.675432499999971e-06	0.29261763877148483	0.28058813607845545
123999	9031613.0	5.625437499999971e-06	0.30198647506339804	0.2903996703143303
124999	9309335.0	5.600439999999971e-06	0.2880388841927301	0.2796559523886595
125999	9224452.0	5.575442499999972e-06	0.29649196956889257	0.2929904580307312
126999	9096124.0	5.5254474999999725e-06	0.2936742744435051	0.2829451453991425
127999	9050990.0	5.500449999999973e-06	0.2833896872358413	0.2751479236743389
128999	9028658.0	5.450454999999974e-06	0.2964215271907579	0.2871559079831991
129999	8958927.0	5.425457499999974e-06	0.30128205128205116	0.28585820052868277
130999	8963370.0	5.375462499999975e-06	0.29451958298112146	0.2850936925373015
131999	9373696.0	5.350464999999975e-06	0.28451676528599595	0.27647751350051325
132999	9162557.0	5.325467499999975e-06	0.29402648633417866	0.2899714684448181
133999	8799265.0	5.275472499999975e-06	0.2935333896872354	0.2837155463221745
134999	8955706.0	5.250474999999975e-06	0.29184277261200336	0.2824799647698036
135999	9082568.0	5.200479999999976e-06	0.305156382079459	0.2909457148649754
136999	8907175.0	5.175482499999976e-06	0.30452240067624664	0.2870021231281453
137999	8791762.0	5.1254874999999766e-06	0.2814877430262044	0.2813374078235566
138999	9026048.0	5.100489999999977e-06	0.29191321499013806	0.28536291286731386
139999	8853342.0	5.075492499999977e-06	0.29134967596506056	0.28448863327503204
140999	18802688.0	5.025497499999978e-06	0.2886024232178076	0.2787279271735593
141999	18034556.0	5.000499999999978e-06	0.2792335869258948	0.2756144179461093
142999	18286156.0	4.950504999999978e-06	0.28515074668920803	0.2732028495997955
143999	18013556.0	4.925507499999978e-06	0.29564666103127635	0.2881609111642226
144999	17665124.0	4.900509999999979e-06	0.2757819103972948	0.27513225357501925
145999	17853804.0	4.850514999999979e-06	0.27768385460693146	0.2720990397800237
146999	17530352.0	4.825517499999979e-06	0.27120315581854026	0.271760893937869
147999	17537752.0	4.775522499999979e-06	0.2678219216680753	0.2712960584232441
148999	17756096.0	4.750524999999979e-06	0.2756410256410255	0.2676732713022292
149999	17194868.0	4.7005299999999785e-06	0.28937728937728924	0.27694012988836336
150999	17810464.0	4.675532499999979e-06	0.2926880811496193	0.28094121718253845
151999	18312704.0	4.6505349999999785e-06	0.2794449140602985	0.27616194119820225
152999	17499152.0	4.600539999999979e-06	0.28183995491687786	0.27972778544212
153999	17728016.0	4.57554249999998e-06	0.28493941955480406	0.27393527835225434
154999	17178112.0	4.52554749999998e-06	0.2779656241194703	0.2741494975410976
155999	17679116.0	4.50054999999998e-06	0.2768385460693153	0.2756886248214123
156999	17770660.0	4.450554999999981e-06	0.2883206537052689	0.2740062748392422
157999	17480704.0	4.425557499999981e-06	0.29177233023386845	0.2826764011421265
158999	17610240.0	4.400559999999981e-06	0.28620738236122845	0.27778700041847343
159999	16863302.0	4.350564999999981e-06	0.29085657931811765	0.283933176062046
160999	34833996.0	4.325567499999981e-06	0.2900112707805015	0.2797633945368803
161999	34951492.0	4.275572499999982e-06	0.26338405184559033	0.26427758303590315
162999	34019632.0	4.250574999999983e-06	0.2833192448577064	0.2819134096304577
163999	34400160.0	4.225577499999982e-06	0.2825443786982248	0.2757368611219602
164999	34369264.0	4.175582499999982e-06	0.27852916314454756	0.27620393907030427
165999	34279556.0	4.1505849999999826e-06	0.28508030431107345	0.28080402925992604
166999	33818688.0	4.1005899999999825e-06	0.2709213863060018	0.2662452261608381
167999	33468484.0	4.075592499999982e-06	0.2709918286841362	0.2705276056359975
168999	33811288.0	4.025597499999982e-06	0.26613130459284295	0.2670947139461835
169999	34605120.0	4.0005999999999825e-06	0.2852916314454775	0.2710029244996034
170999	33854024.0	3.975602499999983e-06	0.26894899971823044	0.2653995589950145
171999	34523272.0	3.925607499999983e-06	0.2821217244294166	0.28021029287423854
172999	33976188.0	3.900609999999983e-06	0.28360101437024504	0.27747813755503065
173999	32824798.0	3.850614999999984e-06	0.27789518174133543	0.27351826028181947
174999	34515624.0	3.8256174999999846e-06	0.27874049027895176	0.27063987547388446
175999	15682379.0	3.8006199999999845e-06	0.2806424344885885	0.2709193260241777
176999	33997072.0	3.7506249999999845e-06	0.2785291631445476	0.2717863860038609
177999	34070400.0	3.7256274999999845e-06	0.28141730064806986	0.2746741275947828
178999	34036072.0	3.6756324999999845e-06	0.280290222597915	0.27403396635483485
179999	34041272.0	3.6506349999999845e-06	0.27204846435615654	0.26881873426147007
180999	70121472.0	3.600639999999985e-06	0.27719075795998854	0.26941331084340053
181999	70525056.0	3.5756424999999853e-06	0.282262609185686	0.2707368273956653
182999	68305424.0	3.5506449999999853e-06	0.2766272189349112	0.27428147884515613
183999	67055144.0	3.5006499999999853e-06	0.2842349957734572	0.27340439754800905
184999	68614144.0	3.4756524999999857e-06	0.2740208509439277	0.2704674508422613
185999	67324496.0	3.4256574999999857e-06	0.27007607776838544	0.2666051670526847
186999	68196112.0	3.4006599999999857e-06	0.2795153564384333	0.27337298933894216
187999	67082240.0	3.3506649999999865e-06	0.28395322626091873	0.2724067945606434
188999	66633996.0	3.3256674999999865e-06	0.28324880247957157	0.26816926681651526
189999	67017112.0	3.3006699999999865e-06	0.28078331924485767	0.278771658356373
190999	66821352.0	3.2506749999999865e-06	0.28120597351366566	0.27324066196496677
191999	68569376.0	3.2256774999999864e-06	0.2743026204564667	0.2636954510250151
192999	66383740.0	3.1756824999999864e-06	0.28423499577345707	0.2727540250007922
193999	65473584.0	3.150684999999987e-06	0.28719357565511405	0.2752701475834236
194999	66112300.0	3.1256874999999873e-06	0.27571146801916024	0.2734997012676337
195999	67313664.0	3.0756924999999872e-06	0.27402085094392786	0.2672659131960992
196999	66297464.0	3.0506949999999872e-06	0.272823330515638	0.26489976764871515
197999	67165040.0	3.0006999999999876e-06	0.2899408284023668	0.27799304498311794
198999	68318112.0	2.9757024999999876e-06	0.271978021978022	0.26865594050823116
199999	66863912.0	2.9257074999999876e-06	0.2747252747252745	0.2705476503723707
200999	135095712.0	2.9007099999999876e-06	0.2783178360101436	0.2770535331697036
201999	133169152.0	2.8757124999999876e-06	0.28599605522682436	0.2786856874441489
202999	137261056.0	2.825717499999988e-06	0.28000845308537614	0.2744463945810611
203999	131211808.0	2.800719999999988e-06	0.2785996055226823	0.27444872479790294
204999	133054992.0	2.7507249999999884e-06	0.25950972104818265	0.2621261838536996
205999	133448208.0	2.725727499999989e-06	0.2795153564384332	0.26980195662532097
206999	134242304.0	2.675732499999989e-06	0.27352775429698506	0.2697212846997456
207999	134889472.0	2.650734999999989e-06	0.2766272189349112	0.2717690494580148
208999	132949984.0	2.625737499999989e-06	0.27085094392786696	0.26434725236434203
209999	130517128.0	2.575742499999989e-06	0.28155818540433925	0.26813129478922265
210999	131723136.0	2.550744999999989e-06	0.29036348267117496	0.2728079530673148
211999	129881608.0	2.5007499999999896e-06	0.282262609185686	0.2711108763439533
212999	133053120.0	2.47575249999999e-06	0.27514792899408275	0.26610535488296777
213999	132594128.0	2.45075499999999e-06	0.2902225979149057	0.2752819701265067
214999	130319952.0	2.40075999999999e-06	0.2776838546069313	0.27205181198242384
215999	132300800.0	2.3757624999999904e-06	0.26162299239222303	0.2611076968411605
216999	131617424.0	2.3257674999999903e-06	0.26986475063398135	0.2685166832346182
217999	131629584.0	2.3007699999999903e-06	0.27218934911242615	0.26887834721650833
218999	128700016.0	2.2507749999999903e-06	0.28430543815159215	0.2707859335037378
219999	133971968.0	2.2257774999999903e-06	0.2740912933220626	0.2680008940589733
220999	270075968.0	2.2007799999999903e-06	0.27599323753169897	0.2741812506738382
221999	257825280.0	2.1507849999999903e-06	0.27211890673429134	0.2695501499260083
222999	264009088.0	2.1257874999999903e-06	0.27155536770921396	0.2689298482086416
223999	267260032.0	2.0757924999999903e-06	0.28247393632009027	0.272289005227578
224999	253666528.0	2.0507949999999902e-06	0.2773316427162582	0.2688582339921058
225999	256534112.0	2.0007999999999907e-06	0.28141730064806986	0.2684649256750559
226999	261366016.0	1.9758024999999906e-06	0.27859960552268215	0.2739980807289101
227999	262566816.0	1.9508049999999906e-06	0.28212172442941674	0.27328207439337016
228999	269323360.0	1.9008099999999906e-06	0.27472527472527486	0.27090298852477307
229999	271015296.0	1.8758124999999908e-06	0.28360101437024504	0.2785386516688726
230999	256184592.0	1.825817499999991e-06	0.26916032685263447	0.26981120021679467
231999	263775104.0	1.800819999999991e-06	0.28043110735418425	0.26954279056726343
232999	259685856.0	1.775822499999991e-06	0.2790222597914904	0.27334036850012283
233999	252418464.0	1.7258274999999914e-06	0.27683854606931524	0.2702955464139962
234999	250758208.0	1.7008299999999914e-06	0.27049873203719377	0.26506753581074566
235999	258415728.0	1.6508349999999918e-06	0.27211890673429145	0.267055210776818
236999	253205728.0	1.625837499999992e-06	0.27395040856579317	0.2653282844485382
237999	256748896.0	1.5758424999999922e-06	0.278458720766413	0.27000244706869114
238999	256016384.0	1.5508449999999924e-06	0.27275288813750354	0.2670682394542755
239999	258621440.0	1.5258474999999926e-06	0.285432516201747	0.27490836830857474
240999	503756192.0	1.475852499999993e-06	0.28134685826993516	0.2704571144512066
241999	507595328.0	1.450854999999993e-06	0.2877571146801917	0.2742714106272428
242999	513024256.0	1.4008599999999932e-06	0.27331642716258103	0.27050780247037215
243999	506616896.0	1.3758624999999934e-06	0.2824739363200901	0.27334596541447514
244999	519467904.0	1.3258674999999936e-06	0.27303465765004237	0.2679445601235598
245999	523976704.0	1.3008699999999936e-06	0.2709918286841364	0.26926603722266657
246999	509421888.0	1.2758724999999938e-06	0.27014652014652013	0.26550213123361277
247999	507235744.0	1.225877499999994e-06	0.2787404902789517	0.2682302595140078
248999	501047424.0	1.2008799999999942e-06	0.2747252747252748	0.26757207035254205
249999	512603872.0	1.1508849999999944e-06	0.2759227951535645	0.26898303427375286
250999	520077056.0	1.1258874999999946e-06	0.2682445759368837	0.26289086626508307
251999	521575040.0	1.1008899999999948e-06	0.2750774866159483	0.267078237942396
252999	526319616.0	1.050894999999995e-06	0.28698224852071	0.27357664551490396
253999	515649728.0	1.025897499999995e-06	0.2701465201465202	0.26862137191570723
254999	509760128.0	9.759024999999951e-07	0.2747957171034094	0.26774097630419785
255999	503765888.0	9.509049999999952e-07	0.2690898844744998	0.26769024764116
256999	517160960.0	9.009099999999955e-07	0.27564102564102566	0.269692981376862
257999	509049824.0	8.759124999999957e-07	0.2708509439278669	0.2681267781135364
258999	513345600.0	8.509149999999958e-07	0.27204846435615665	0.26717240411119586
259999	513261056.0	8.009199999999961e-07	0.2679628064243448	0.2674428609510264
260999	1033422336.0	7.759224999999962e-07	0.2736686390532545	0.26569307729219765
261999	1036025856.0	7.259274999999964e-07	0.2764158918005069	0.2674410855158783
262999	1016509888.0	7.009299999999966e-07	0.2729642152719077	0.26690546738413684
263999	504947584.0	6.759324999999967e-07	0.2747957171034094	0.265124527594218
264999	1017795200.0	6.259374999999969e-07	0.27965624119470267	0.26997252639669633
265999	1016915776.0	6.009399999999971e-07	0.27000563539025085	0.26362382400876433
266999	1032597696.0	5.509449999999973e-07	0.2671174978867287	0.26272342287195033
267999	998422080.0	5.259474999999975e-07	0.2709213863060016	0.26403535415346807
268999	1030389760.0	4.7595249999999776e-07	0.27014652014652024	0.2636576016935018
269999	1000003264.0	4.5095499999999786e-07	0.2702169625246548	0.2633701828427804
270999	1030267520.0	4.25957499999998e-07	0.27007607776838544	0.26513743180877125
271999	1014412736.0	3.7596249999999826e-07	0.26817413355874903	0.2652111787062424
272999	1009981632.0	3.5096499999999835e-07	0.27078050154973227	0.264489020483616
273999	1012484736.0	3.009699999999986e-07	0.2708509439278669	0.26494235058243465
274999	999509312.0	2.759724999999987e-07	0.2708509439278669	0.26510283885858005
275999	1028096000.0	2.2597749999999894e-07	0.2747957171034094	0.26624039073403066
276999	1008222720.0	2.0097999999999912e-07	0.26718794026486326	0.26470472310216
277999	1024589824.0	1.7598249999999921e-07	0.26817413355874903	0.2637137788801621
278999	1024763200.0	1.2598749999999933e-07	0.2708509439278669	0.2627929529318442
279999	991885248.0	1.0098999999999934e-07	0.26620174697097787	0.2631249354244807
280999	2052545920.0	5.099499999999955e-08	0.2652859960552267	0.26338747143745406
