time	step	train_loss	lr	acc	smilarity
01-08 05:08	34400	2.3724308013916016	7.602399999999977e-06	0.09184366145879409	0.08281341252418664
01-08 05:09	34800	2.3147194385528564	7.577424999999977e-06	0.08957876049200449	0.08115884169745143
01-08 05:10	35200	2.272310733795166	7.5274749999999774e-06	0.10072553281633286	0.08650575797909345
01-08 05:11	35600	2.187135696411133	7.502499999999978e-06	0.09229781041822671	0.08380791411185876
01-08 05:12	36000	2.2514777183532715	7.477524999999978e-06	0.09897969163952669	0.0872936176183896
01-08 05:13	36400	2.2443783283233643	7.452549999999978e-06	0.08750093838672134	0.08094193514149922
01-08 05:14	36800	2.2877397537231445	7.427574999999978e-06	0.09620943656592375	0.08547785658484851
01-08 05:15	37200	2.2595138549804688	7.402599999999977e-06	0.09643689727725545	0.08539419783613621
01-08 05:16	37600	2.143493175506592	7.3776249999999775e-06	0.0995378705990544	0.08601796302275783
01-08 05:17	38000	2.183156967163086	7.352649999999978e-06	0.09390817342840894	0.08337244276817027
01-08 05:18	38400	2.183286666870117	7.3026999999999775e-06	0.10236248034499032	0.08732379380709085
01-08 05:19	38800	2.2521886825561523	7.277724999999977e-06	0.09138700803659866	0.08243993244683134
01-08 05:20	39200	2.1923022270202637	7.252749999999977e-06	0.10379415181281307	0.0880419813001003
01-08 05:22	39600	2.2039217948913574	7.227774999999977e-06	0.095863640429666	0.08544311404992373
01-08 05:23	40000	2.2045373916625977	7.202799999999977e-06	0.09133041024988409	0.08153541247623088
01-08 05:24	40400	2.1965761184692383	7.177824999999977e-06	0.09282096416262083	0.08162020863248749
01-08 05:25	40800	2.130312919616699	7.152849999999978e-06	0.09406330182086202	0.0831394793991095
01-08 05:26	41200	2.2527174949645996	7.102899999999978e-06	0.09530770156315134	0.08362868776879247
01-08 05:27	41600	2.2173914909362793	7.0779249999999785e-06	0.09242906974720572	0.08567355267512493
01-08 05:28	42000	2.159954071044922	7.052949999999979e-06	0.09620340541069905	0.08524734794329374
01-08 05:29	42400	2.199563503265381	7.027974999999979e-06	0.09924351452158361	0.08861686914968182
01-08 05:30	42800	2.1793322563171387	7.002999999999979e-06	0.09473754640217848	0.08591841099162896
01-08 05:31	43200	2.2163357734680176	6.978024999999979e-06	0.08745056512281983	0.08215828750951168
01-08 05:32	43600	2.176884174346924	6.953049999999978e-06	0.09040794060174705	0.08206252428965691
01-08 05:33	44000	2.263216018676758	6.903099999999979e-06	0.097917605053388	0.08589857821472183
01-08 05:34	44400	2.2151803970336914	6.878124999999979e-06	0.08764127743181094	0.07969167202902143
01-08 05:35	44800	2.2002792358398438	6.8531499999999794e-06	0.09694989897147781	0.08642093588908516
01-08 05:36	45200	2.1598658561706543	6.82817499999998e-06	0.09563085254198614	0.08435603231191632
01-08 05:37	45600	2.183420181274414	6.80319999999998e-06	0.0930885781068894	0.0836477656968129
01-08 05:38	46000	2.1499438285827637	6.77822499999998e-06	0.09752289749205459	0.08663504656690821
